RECORD_TIME,R1_AVG_VALUE,R2_AVG_VALUE,R3_AVG_VALUE,H_WIND_AMOUNT,H_COLD_PRESS,H_UPRESS,H_PRESS_DIFF,H_TQXZS,H_ACT_FS,H_GDFN,S,T,¦Î
2024-01-23 17:00:00,257.26,111.2,66.85,6077.62,433.65,245.41,177.48,34.26,268.68,15076.95,0.195,483.4,0.041
2024-01-23 16:00:00,269.29,112.59,65.62,6077.74,435.18,245.24,179.24,33.96,267.13,14901.98,0.2,443,0.042
2024-01-23 15:00:00,254.64,108.54,63.93,6045.2,432.41,245.11,176.39,34.27,267.68,14874.61,0.213,403.4,0.04
2024-01-23 14:00:00,248.14,106.51,64.77,6043,435.06,245.23,179.27,33.73,265.99,14677.4,0.193,491.5,0.026
2024-01-23 13:00:00,240.11,101.01,61.89,6049.61,435.49,245.43,179.41,33.72,265.16,14628.44,0.232,467.3,0.031
2024-01-23 12:00:00,248.68,102.91,62.49,5987.58,435.78,245.22,179.91,33.28,263.26,14257.78,0.259,405.2,0.05
2024-01-23 11:00:00,242.18,106.84,63.55,6016.6,433.37,245.42,177.47,33.89,264.67,14472.54,0.235,394.5,0.039
2024-01-23 10:00:00,253.28,115.49,61.2,5998.16,434.53,245.13,179.08,33.57,262,14153.31,0.204,461,0.032
2024-01-23 09:00:00,227.69,112.92,59.47,5971.91,432.18,245.35,176.24,33.92,264.07,14315.26,0.217,453,0.044
2024-01-23 08:00:00,232.27,109.18,59.63,5969.45,435.89,245.34,180.33,33.16,261.57,14033.61,0.188,460.3,0.04
2024-01-23 07:00:00,232.94,108.16,58.62,5978.94,435.86,245.34,180.13,33.21,262.64,14169.69,0.208,441.3,0.042
2024-01-23 06:00:00,213.47,101.54,56.93,5923.04,434.08,245.29,178.56,33.15,260.27,13793.04,0.213,402.4,0.027
2024-01-23 05:00:00,205.04,97.23,56.3,5901.72,435.6,245.08,180.61,32.71,258.3,13510.48,0.258,451.9,0.043
2024-01-23 04:00:00,202.09,91.56,54.64,5846.37,434.34,245.31,179.17,32.63,256.09,13157.8,0.193,394.4,0.04
2024-01-23 03:00:00,230.34,104.46,59.23,5889.23,436.12,245.55,180.6,32.64,257.45,13416.83,0.205,396.6,0.032
2024-01-23 02:00:00,219.74,105.44,57.38,5943.97,437.2,245.34,181.65,32.72,260.7,13885.14,0.187,488.8,0.047
2024-01-23 01:00:00,226.11,103.2,57.83,5962.07,431.89,245.09,176.42,33.89,263.93,14280.36,0.173,500.3,0.053
2024-01-23 00:00:00,233.33,107.7,59.93,5964.8,432.48,245.53,176.37,33.78,264.02,14278.81,0.255,499.7,0.052
2024-01-22 23:00:00,236.43,108.56,61.52,5998.42,432.69,245.37,176.82,33.91,265.76,14551.08,0.165,463.4,0.037
2024-01-22 22:00:00,206.05,96.25,56.93,6005.7,432.22,245.42,176.33,34.11,265.69,14565.8,0.233,463.5,0.052
2024-01-22 21:00:00,214.26,105.35,60.71,6007.66,436.4,245.25,180.52,33.32,264.14,14408.07,0.19,391.5,0.037
2024-01-22 20:00:00,229.63,113.77,63.16,6009.43,436.07,245.67,180.05,33.3,263.5,14331.62,0.231,457.6,0.032
2024-01-22 19:00:00,249.07,116.65,66.53,6020.05,434.37,245.43,178.41,33.79,265.77,14621.07,0.213,468.6,0.043
2024-01-22 18:00:00,265.72,121.75,67.37,6085.23,436.01,245.32,179.74,33.85,267.26,14928.14,0.205,401.6,0.027
2024-01-22 17:00:00,281.33,126.33,67.95,6052.38,435.06,245.33,179.41,33.76,263.45,14435.62,0.224,472.3,0.046
2024-01-22 16:00:00,247.01,115.4,64.22,5988.69,437.01,245.4,181.51,32.99,259.81,13888.96,0.166,493.2,0.033
2024-01-22 15:00:00,250.49,115.36,64.37,6021.5,435.62,245.54,179.3,33.59,267.06,14771.81,0.197,436.6,0.042
2024-01-22 14:00:00,278.35,121.91,68.42,6042.72,434.08,245.36,178.04,33.95,268.57,14973.86,0.198,493.9,0.051
2024-01-22 13:00:00,293.38,128.08,71.06,6052.53,434.86,245.3,178.81,33.89,268.07,14943.3,0.195,406.8,0.037
2024-01-22 12:00:00,275.04,125.78,68,6039.18,430.38,245.22,174.2,34.75,270.71,15211.16,0.216,410.6,0.036
2024-01-22 11:00:00,283.97,122.76,67.67,6025.04,432.31,245.3,176.4,34.26,268.55,14941.89,0.252,434.9,0.042
2024-01-22 10:00:00,281.46,121.13,65.36,5989.79,432.96,244.92,177.57,33.85,265.28,14501.04,0.234,443.4,0.029
2024-01-22 09:00:00,280.56,121.05,64.52,6009.54,430.72,244.83,175.29,34.42,266.83,14715.55,0.257,489.4,0.046
2024-01-22 08:00:00,290.55,116.63,66.78,6015.19,430.31,245.06,174.9,34.51,265.88,14611.26,0.191,480.3,0.032
2024-01-22 07:00:00,302.63,130.63,70.13,6050.05,432.68,245.36,176.86,34.25,266.14,14728.5,0.19,440.6,0.032
2024-01-22 06:00:00,338.32,140.14,76.41,6088.55,434.54,245.28,178.48,34.12,267.7,14978.3,0.239,465.8,0.031
2024-01-22 05:00:00,320.4,129.2,72.34,6086.41,433.79,245.55,177.68,34.28,268.31,15058.58,0.242,503.3,0.04
2024-01-22 04:00:00,330.05,134.89,74.68,6055.67,435.95,245.5,180.03,33.6,264.24,14527.52,0.204,394.4,0.046
2024-01-22 03:00:00,326.06,127.65,69.69,6102.86,433.89,245.41,177.68,34.4,268.69,15145.89,0.168,434.7,0.03
2024-01-22 02:00:00,272.36,115.13,61.6,6120.38,435.05,245.35,179.06,34.26,268.36,15145.59,0.169,407.4,0.045
2024-01-22 01:00:00,264,114.49,62.34,6088.37,434.26,245.48,178.21,34.14,266.6,14869.58,0.199,394.6,0.03
2024-01-22 00:00:00,302.45,123.52,69.01,6096.12,437.05,245.51,180.79,33.75,266.63,14884.76,0.248,489.8,0.027
2024-01-21 23:00:00,316.39,133.92,70.51,6061.76,435.02,245.34,179.34,33.8,264.83,14612.13,0.233,475.3,0.036
2024-01-21 22:00:00,316.14,136.26,70.26,6020.75,435.96,245.33,180.25,33.43,263.05,14313.8,0.24,436.5,0.035
2024-01-21 21:00:00,256.37,126.33,67.81,5985.03,436.22,245.26,181.01,33.13,257.14,13603.72,0.186,456.9,0.038
2024-01-21 20:00:00,317.13,142.22,77.69,5929.73,436,245.4,181.11,32.79,253.85,13134.82,0.198,485.9,0.045
2024-01-21 19:00:00,289.32,132.48,71.57,5907.8,435.1,245.08,180.31,32.8,255.89,13282.48,0.245,411.8,0.049
2024-01-21 18:00:00,311.66,129.84,71.6,5951.49,435.37,244.99,180.24,33.06,259.11,13720.83,0.254,440,0.047
2024-01-21 17:00:00,308.3,136.34,69.48,6049.74,436.8,245.07,181.39,33.43,263.77,14464.04,0.193,435.8,0.037
2024-01-21 16:00:00,314.73,145.06,72.15,6059.97,436.61,245.58,180.39,33.64,265.61,14692.21,0.177,425.9,0.027
2024-01-21 15:00:00,267.98,126.74,67.35,6038.48,435.27,245.4,179.29,33.67,264.45,14495.19,0.161,455.2,0.038
2024-01-21 14:00:00,207.02,94.58,58.29,5991.05,436.66,245.21,181.21,33.1,260.7,13983.74,0.211,475.1,0.026
2024-01-21 13:00:00,247.98,113.96,64.11,5985.04,434.74,245.08,179.3,33.48,262.5,14165.91,0.248,392,0.052
2024-01-21 12:00:00,289.12,119.11,65.4,5970.42,437,245.44,181.4,32.9,258.74,13740.29,0.163,492.6,0.033
2024-01-21 11:00:00,280.49,120.58,63.55,5987.07,435.2,245.12,179.96,33.37,261.2,14041.46,0.19,470.2,0.038
2024-01-21 10:00:00,233.63,103.41,58.56,5979.71,435.82,245.12,180.44,33.22,261.04,14003.82,0.188,451.5,0.031
2024-01-21 09:00:00,209.13,93.81,55.76,5985.62,433.79,245.37,177.83,33.62,263.64,14311.64,0.197,483.4,0.036
2024-01-21 08:00:00,237.57,106.39,60.73,5990.05,435.06,245.19,179.64,33.37,261.42,14061.08,0.165,432.2,0.05
2024-01-21 07:00:00,249.5,105.25,61.04,6023.48,436.25,245.42,180.62,33.34,261.14,14120.22,0.219,499.9,0.039
2024-01-21 06:00:00,254.61,101.22,58.96,6052.09,435.48,245.23,179.72,33.72,263.18,14401.36,0.165,479.2,0.035
2024-01-21 05:00:00,256.03,106.36,61.27,6077.02,436,245.28,180.08,33.77,265.5,14722.19,0.243,396,0.049
2024-01-21 04:00:00,235.63,105.43,60.25,6072.82,435.95,245.59,179.8,33.73,264.33,14586.24,0.168,464.3,0.026
2024-01-21 03:00:00,201.4,92.73,55.82,6075.9,435.42,245.29,179.35,33.94,265.17,14692.71,0.188,392.4,0.025
2024-01-21 02:00:00,228.72,101.25,58.8,6081.39,434.79,245.28,178.97,34.03,265.65,14731.28,0.202,501.9,0.037
2024-01-21 01:00:00,244.53,109.14,63.64,6094.15,432.49,245.46,176.32,34.61,267.46,14973.14,0.227,506.8,0.036
2024-01-21 00:00:00,238.82,104.36,62.68,6074.24,432.14,245.32,176.06,34.51,266.49,14824.04,0.203,450.6,0.031
2024-01-20 23:00:00,296.33,123.05,67.04,6047.85,434.13,245.35,178.39,33.97,263.49,14431.97,0.244,418.9,0.043
2024-01-20 22:00:00,262.68,120.43,64.49,6020.41,434.88,245.18,179.41,33.61,261.26,14113.78,0.193,451.8,0.039
2024-01-20 21:00:00,249.31,109.99,61.97,6015.68,434.43,245.27,178.78,33.7,260.82,14061.38,0.242,467.6,0.028
2024-01-20 20:00:00,236.12,112.07,64.03,5996.24,433.2,245.52,177.64,33.75,260.41,13967.26,0.252,402.2,0.025
2024-01-20 19:00:00,277.59,121.46,69.07,5975.42,429.54,245.35,174.17,34.37,259.52,13844.23,0.163,390.4,0.036
2024-01-20 18:00:00,307.54,130.22,75.96,5925.21,436.48,245.15,181.43,32.74,254.43,13174.65,0.242,402.8,0.05
2024-01-20 17:00:00,294.01,122.27,72.21,5941.42,437.15,245.48,181.8,32.7,256.24,13417.34,0.161,438.2,0.042
2024-01-20 16:00:00,278.04,118.23,71.46,5968.27,434.49,245.41,178.73,33.45,261.84,14056.33,0.188,424.8,0.042
2024-01-20 15:00:00,289.26,128.78,74.59,5939.01,434.96,245.44,179.35,33.15,259.17,13718.2,0.249,408.7,0.035
2024-01-20 14:00:00,282.63,123.25,73.14,5943.54,433.52,245.41,178.03,33.42,261.2,13928.51,0.225,492.9,0.039
2024-01-20 13:00:00,238.56,106.89,67.31,5930.64,432.44,245.23,177,33.53,260.64,13854.25,0.218,476.9,0.038
2024-01-20 12:00:00,356.32,147.56,77.57,5906.28,436.16,245.4,180.74,32.68,255.76,13269.07,0.245,498.9,0.052
2024-01-20 11:00:00,328.24,134.45,73.97,5969.45,435.89,245.17,180.52,33.17,261.53,14036.9,0.179,451.3,0.047
2024-01-20 10:00:00,274.89,116.65,67.25,6002.66,436.32,245.22,180.77,33.26,262.17,14188.03,0.217,438.9,0.046
2024-01-20 09:00:00,224.89,105.18,64.2,6013.99,434.54,245.19,178.85,33.66,263.87,14396.56,0.166,473.7,0.042
2024-01-20 08:00:00,316.82,134.83,76.6,5981.08,436.09,245.38,180.43,33.13,261.58,14068.82,0.211,429.3,0.046
2024-01-20 07:00:00,334.69,146.61,75.81,5984.15,435.09,245.57,179.22,33.42,261.78,14093.83,0.253,497.3,0.043
2024-01-20 06:00:00,303.5,125.27,70.07,5994.96,435.71,245.15,180.43,33.32,258.82,13807.32,0.197,483.4,0.033
2024-01-20 05:00:00,309.79,124.74,68.55,6054.39,435.95,245.39,179.99,33.68,265.58,14685.81,0.161,425.1,0.046
2024-01-20 04:00:00,274.78,123.24,64.75,6053.04,434.02,245.36,177.88,34.04,266.89,14814.18,0.176,394.1,0.049
2024-01-20 03:00:00,229.7,108.42,63.23,6038.69,434.36,245.1,178.39,33.94,266.52,14749.5,0.176,488,0.03
2024-01-20 02:00:00,266.54,113.02,64.65,6044.02,433.12,245.3,177.18,34.13,266.89,14785.74,0.221,455.6,0.033
2024-01-20 01:00:00,236.21,110.25,61.91,6049.75,434.53,245.39,178.46,33.91,265.88,14696.26,0.212,455.6,0.038
2024-01-20 00:00:00,263.75,112.94,65.21,6050.36,431.37,245.33,175.11,34.57,268.29,14961.99,0.216,458.3,0.042
2024-01-19 23:00:00,291.18,133.85,71.74,6082.23,434.4,245.41,178.26,34.16,267.55,14962.69,0.218,476.4,0.049
2024-01-19 22:00:00,281.45,139.17,70.9,6091.37,436.79,245.28,180.62,33.74,266.52,14853.06,0.201,397.4,0.036
2024-01-19 21:00:00,253.52,124.77,67.49,6067.86,434.82,245.25,178.95,33.96,264.61,14609.03,0.226,491.6,0.04
2024-01-19 20:00:00,273.6,123.42,69.88,6069.27,435.37,245.31,179.46,33.86,265.28,14677.43,0.201,434.8,0.034
2024-01-19 19:00:00,287.4,125.37,70.73,6048.2,436.48,245.4,180.57,33.44,262.27,14286.55,0.195,479.1,0.032
2024-01-19 18:00:00,268.41,117.65,68.19,6035.05,435.22,245.02,179.57,33.74,262.3,14291.01,0.221,454.5,0.047
2024-01-19 17:00:00,257.43,123.7,69.38,6054.75,432.98,245.19,177.03,34.27,267.61,14896.26,0.184,406.4,0.03
2024-01-19 16:00:00,245.94,115.03,68.12,6011.39,432.03,245.59,176.01,34.13,264.84,14496.91,0.162,482.5,0.045
2024-01-19 15:00:00,270.17,122.27,72.18,6010,434.01,245.1,178.24,33.77,263.09,14291.23,0.18,483.4,0.045
2024-01-19 14:00:00,298.85,143.9,80.34,6020.2,434.52,245.65,178.41,33.67,263.24,14338.99,0.213,494.7,0.051
2024-01-19 13:00:00,287.18,122.4,74.19,6034.81,434.32,245.04,178.61,33.84,263.82,14448.46,0.182,493.1,0.038
2024-01-19 12:00:00,267.26,124.81,72.2,6008.13,433.72,245.53,177.78,33.86,261.35,14124.64,0.173,419.3,0.03
2024-01-19 11:00:00,277.96,124.29,72.65,5912,435.01,245.26,179.95,32.86,256.03,13304.37,0.236,391.3,0.034
2024-01-19 10:00:00,337.04,150.15,83.44,5932.57,433.41,245.27,178.07,33.33,258.66,13634.08,0.208,412.6,0.038
2024-01-19 09:00:00,316.77,145.93,77.99,5973.39,431.59,245.51,175.76,34.04,262.43,14170.04,0.191,483.7,0.04
2024-01-19 08:00:00,273.2,123.16,70.75,5997.53,435.3,245.45,179.8,33.38,260.5,13979.15,0.241,476.3,0.047
2024-01-19 07:00:00,300.86,135.21,75.16,6018.02,435.47,245.37,179.74,33.55,262.17,14205.32,0.18,450.5,0.052
2024-01-19 06:00:00,305.6,141.56,76.8,6057.39,433.7,245.46,177.62,34.16,259.65,14015.43,0.221,425.2,0.049
2024-01-19 05:00:00,336.18,149.01,80.5,6025.96,434.48,245.53,178.5,33.72,262.19,14239.65,0.209,455.3,0.045
2024-01-19 04:00:00,306.29,134.64,73.92,6027.49,433.8,245.3,178.11,33.88,260.85,14089.11,0.161,429.4,0.046
2024-01-19 03:00:00,321.11,131.15,74.17,5999.41,435.75,245.45,179.86,33.32,258.7,13788.61,0.207,497.3,0.04
2024-01-19 02:00:00,301.8,125.02,73.02,6009.81,435.3,245.35,179.72,33.56,259.46,13901.06,0.2,466.2,0.028
2024-01-19 01:00:00,287.33,117.99,69.21,6044.49,434.98,245.34,179.36,33.77,262.45,14320.02,0.17,482,0.031
2024-01-19 00:00:00,290.95,117.11,70.48,6053.87,436.94,245.27,181.01,33.48,264.93,14599.9,0.222,489.1,0.027
2024-01-18 23:00:00,315.59,132.35,75.83,6042.37,431.36,245.4,175.42,34.44,267.73,14876.85,0.192,421.3,0.046
2024-01-18 22:00:00,289.94,115.58,66.39,6070.06,435.18,245.23,179.34,33.84,265.28,14664.98,0.207,411,0.044
2024-01-18 21:00:00,275.29,116.81,65.18,6061.24,436.57,245.23,180.76,33.58,263.88,14511.45,0.2,440.2,0.042
2024-01-18 20:00:00,274.77,112.79,63.99,6059.83,435.69,245.59,179.55,33.73,266.02,14728.68,0.2,395.5,0.031
2024-01-18 19:00:00,331.83,149.52,74.57,6052.44,435.47,245.34,179.58,33.66,264.43,14537.06,0.166,412.9,0.037
2024-01-18 18:00:00,304.69,126.49,68.86,6012.21,434.17,245.1,178.62,33.75,262.3,14222.19,0.256,403.5,0.052
2024-01-18 17:00:00,265.81,109.15,64.95,5993.48,436.52,245.23,181.27,33.1,259.77,13896.05,0.255,461.9,0.04
2024-01-18 16:00:00,297.44,110.6,64.74,6027.77,436.69,245.37,180.98,33.31,262.35,14271.05,0.197,391.4,0.036
2024-01-18 15:00:00,293.34,127.18,69.72,6004.44,432.35,245.19,176.54,34.03,265.41,14545.59,0.198,391.5,0.038
2024-01-18 14:00:00,301.86,129.81,72.18,5977.1,434.61,245.43,178.98,33.4,261.96,14093.46,0.254,431.4,0.03
2024-01-18 13:00:00,297.84,125.03,69.15,6015.05,435.43,245.3,179.81,33.47,262.65,14270.11,0.209,504.9,0.033
2024-01-18 12:00:00,291.18,117.67,64.59,5989.04,434.65,245.5,178.83,33.51,260.38,13958.16,0.241,449.4,0.039
2024-01-18 11:00:00,297.33,123.51,67.94,5962.83,434.76,245.61,179.38,33.24,257.53,13596.47,0.243,492.9,0.031
2024-01-18 10:00:00,308.92,118.21,68.78,5974.61,434,245.32,178.62,33.42,260.25,13908.85,0.164,496.6,0.038
2024-01-18 09:00:00,283.67,120.34,67.23,5971.33,434.65,245.09,179.25,33.43,261.59,14036.79,0.19,491,0.033
2024-01-18 08:00:00,256.64,112.52,67.48,6001.9,433.85,245.55,178.11,33.73,263.78,14356.89,0.234,466.5,0.026
2024-01-18 07:00:00,315.24,129.86,73.63,5984.36,434.57,245.39,179.13,33.4,261.21,14040.63,0.206,400.4,0.038
2024-01-18 06:00:00,318.62,130.92,76.09,5952.66,433.88,245.27,178.55,33.42,259.8,13808.17,0.229,447.2,0.037
2024-01-18 05:00:00,325.64,131.14,76.28,5934.25,435.78,245.31,180.66,32.9,258.49,13624.83,0.216,395.3,0.029
2024-01-18 04:00:00,312.53,122.96,67.88,5976.71,434.06,245.43,178.52,33.49,261.36,14026.17,0.223,452.7,0.025
2024-01-18 03:00:00,331.31,131.64,69.43,5940.01,433.32,245.51,177.84,33.38,258.74,13659.51,0.241,464.3,0.036
2024-01-18 02:00:00,269.85,118.82,67.58,5939.33,434.16,245.51,178.66,33.25,258.86,13667.94,0.212,452.8,0.036
2024-01-18 01:00:00,293.43,117.58,71.46,5900.86,430.18,245.15,175.76,33.64,254.01,13077.52,0.186,442.2,0.046
2024-01-18 00:00:00,329.96,126.81,74.24,5917.68,435.9,245.43,180.83,32.77,253.48,13081.47,0.192,504.6,0.033
2024-01-17 23:00:00,326.19,129.83,76.3,5965.6,435.97,245.41,180.64,33.01,259.44,13780.28,0.212,424.3,0.026
2024-01-17 22:00:00,280.46,115.17,68.66,5988.47,434.57,245.5,179.01,33.49,261.12,14047.86,0.178,460.2,0.045
2024-01-17 21:00:00,289.07,119.2,73.89,6026.17,437.23,245.1,181.73,33.22,262.48,14281.01,0.21,503.7,0.051
2024-01-17 20:00:00,300.63,120.75,73.64,6018.04,435.43,245.2,180.22,33.52,261.81,14192.49,0.163,397.7,0.029
2024-01-17 19:00:00,321.99,124.29,74.39,5997.3,436.18,245.1,180.73,33.24,263.65,14327.74,0.181,414.8,0.049
2024-01-17 18:00:00,319.55,130.01,76.73,5969.76,431.02,245.35,175.23,34.1,265.49,14453.17,0.233,450.7,0.045
2024-01-17 17:00:00,293.06,108.7,65.18,5959.33,426.93,245.65,171.08,34.79,266,14483.36,0.244,398.8,0.052
2024-01-17 16:00:00,333.38,129.03,71.09,5969.78,433.19,245.45,177.74,33.56,260.27,13887.15,0.25,452.7,0.039
2024-01-17 15:00:00,321.58,120.56,67.48,5979.33,431.69,245.06,176.45,33.92,261.61,14055.67,0.18,476.5,0.037
2024-01-17 14:00:00,262.5,105.38,62.84,5989.49,433.3,244.29,179.2,33.5,260.28,13960.03,0.184,424.5,0.041
2024-01-17 13:00:00,228.29,94.38,57.9,6051.21,436.86,244.39,182.18,33.27,263.58,14440.42,0.223,463.9,0.034
2024-01-17 12:00:00,230.67,95.9,57.81,5987.3,428.93,244.42,174.71,34.3,258.05,13687.84,0.203,445.7,0.051
2024-01-17 11:00:00,324.39,137.63,73.96,5898.66,432.26,244.69,178.54,33.04,249.2,12579.45,0.208,408.6,0.026
2024-01-17 10:00:00,333.62,148.61,80.39,5984.07,437.26,245.53,181.72,32.87,260.36,13944.81,0.186,431,0.028
2024-01-17 09:00:00,282.98,121.03,70.94,6050.6,433.58,245.34,177.84,34.04,267.26,14851.58,0.195,390.4,0.04
2024-01-17 08:00:00,285.12,120.75,67.92,6082.6,434.96,245.35,179.15,34.04,267.73,14971.06,0.26,508.2,0.045
2024-01-17 07:00:00,301.45,127.62,69.07,6084.54,436.05,245.37,180.24,33.81,266.32,14838.61,0.207,398.1,0.043
2024-01-17 06:00:00,295.68,120.51,66.63,6066.15,433.77,245.39,177.69,34.14,268.02,14976.9,0.205,422,0.032
2024-01-17 05:00:00,308.33,132.19,70.49,6060.72,434.83,245.14,179.04,33.89,267.1,14856.7,0.186,463.7,0.039
2024-01-17 04:00:00,295.96,123.52,66.31,6025.59,436.38,245.25,180.91,33.33,262.38,14252.89,0.2,469.7,0.05
2024-01-17 03:00:00,264.49,107.11,61.53,6070.24,431.57,245.17,175.65,34.61,269.49,15152.9,0.2,494.4,0.052
2024-01-17 02:00:00,284.49,121.53,65.49,6033.21,433.96,245.39,178.1,33.9,264.26,14478.36,0.186,446.1,0.025
2024-01-17 01:00:00,292.26,125.02,71.89,6038.75,435.13,245.47,179.28,33.74,263.58,14414.3,0.163,396.8,0.05
2024-01-17 00:00:00,308.45,129.51,70.28,6049.87,434.48,245.13,178.77,33.89,265.26,14636.07,0.163,411.9,0.04
2024-01-16 23:00:00,199.75,91.76,55.37,5976.67,425.17,245.32,169.5,35.29,267.05,14648.65,0.2,402.4,0.045
2024-01-16 22:00:00,225.24,106.21,65.61,5960.61,432.37,245.41,176.8,33.8,260.9,13931.59,0.203,409.6,0.028
2024-01-16 21:00:00,386.8,186.12,97,5927.52,427.57,245.2,172.25,34.47,259.52,13716.31,0.247,470.2,0.026
2024-01-16 20:00:00,293.68,126.69,73.99,6042.66,435.85,245.47,180.11,33.6,263.45,14423.83,0.176,401.6,0.029
2024-01-16 19:00:00,324.45,134.8,74.82,6101.12,434.71,245.18,178.79,34.25,267.58,15018.11,0.259,509.9,0.029
2024-01-16 18:00:00,329.24,141.8,76.98,6093.84,434.58,245.56,177.96,34.24,269.47,15189.06,0.24,505.9,0.052
2024-01-16 17:00:00,310.17,139.61,76.92,6063.41,433.97,244.93,178.39,34.07,267.27,14877.21,0.227,456.2,0.045
2024-01-16 16:00:00,323.47,140.61,76.22,5903.78,422.15,241.36,170.91,34.59,259.46,13672.33,0.203,390.6,0.027
2024-01-16 15:00:00,269.68,129.55,68.8,5817.09,424.36,242.86,172.02,33.94,253.06,12822.81,0.234,418.7,0.052
2024-01-16 14:00:00,306.69,144.72,82.2,6025.34,435.49,245.46,179.4,33.58,264.92,14543.61,0.197,393.1,0.049
2024-01-16 13:00:00,312.59,133.55,79.39,6040.65,431.03,245.5,174.85,34.57,266.7,14769.52,0.239,502.6,0.03
2024-01-16 12:00:00,328.57,137.78,78.87,6011.36,431.93,245.27,176.22,34.15,265.02,14516.27,0.256,452.8,0.035
2024-01-16 11:00:00,349.73,140.26,76.95,6046.57,430.51,245.29,174.62,34.65,268.99,15032.74,0.255,496.7,0.041
2024-01-16 10:00:00,296.65,115.04,63.55,6045.7,428.76,245.33,172.63,35.05,269.91,15130.93,0.201,489.6,0.035
2024-01-16 09:00:00,284.77,132.44,66.91,5968,419.89,245.33,163.83,36.41,270.32,14988.5,0.17,500.1,0.025
2024-01-16 08:00:00,294.85,136.77,74.04,5984.82,433.36,245.28,177.88,33.68,262.7,14191.14,0.205,468.4,0.047
2024-01-16 07:00:00,315.04,129.98,73.79,6003.25,436.57,245.1,181.17,33.27,262.5,14214.49,0.169,406.9,0.038
2024-01-16 06:00:00,292.37,119.35,68.09,6006.64,431.82,245.32,175.94,34.19,265.14,14510.84,0.246,424.6,0.035
2024-01-16 05:00:00,278.62,119.64,67.09,5959.02,434.07,245.4,178.68,33.4,259.71,13817.72,0.253,456.5,0.046
2024-01-16 04:00:00,282.32,138.19,74.19,6043.73,439.09,245.42,183.24,32.99,263.3,14400.95,0.18,395.3,0.042
2024-01-16 03:00:00,297.98,124.16,74.77,6048.73,432.34,245.32,176.23,34.35,268.44,14991.89,0.208,488.2,0.025
2024-01-16 02:00:00,325.29,126.13,74.33,6040.81,433.01,244.95,177.6,34.05,265.44,14620.13,0.169,442.3,0.042
2024-01-16 01:00:00,308.12,119.97,70.3,6007.08,436.41,245.21,180.9,33.24,262.43,14212.14,0.221,482.4,0.042
2024-01-16 00:00:00,294.17,125.72,72.49,6020.87,432.65,245.17,176.78,34.14,266.5,14706.21,0.205,487.6,0.027
2024-01-15 23:00:00,316.75,126.46,73.52,6054.22,435.54,244.99,180.03,33.71,265.42,14671.49,0.247,425.7,0.035
2024-01-15 22:00:00,304.97,132.55,75.2,6081.28,434.39,245.3,178.32,34.12,267.15,14918.74,0.167,456.8,0.052
2024-01-15 21:00:00,305.97,118.49,71.83,6072.99,432.34,245.43,176.03,34.53,269.24,15134.44,0.24,486.5,0.034
2024-01-15 20:00:00,292.72,130.7,74.14,6018.11,433.17,245.32,177.41,33.93,264.73,14496,0.161,448.4,0.048
2024-01-15 19:00:00,333.26,138.81,79.76,6007.07,436.22,245.4,180.52,33.27,261.25,14093.16,0.226,468.8,0.031
2024-01-15 18:00:00,329.54,143.27,79.08,6019.76,433.31,245.65,177.15,33.92,262.64,14263.7,0.184,476.6,0.028
2024-01-15 17:00:00,323.38,136.72,76.88,5988.13,435.57,245.12,180.53,33.19,257.83,13679.58,0.234,452.1,0.04
2024-01-15 16:00:00,304.5,121.18,72.6,6007.45,435.6,245.35,179.88,33.43,261.91,14154.12,0.249,405.7,0.04
2024-01-15 15:00:00,317.79,133.62,74.77,5980.15,434.39,245.34,178.46,33.52,262.49,14154.8,0.219,465.6,0.052
2024-01-15 14:00:00,292.74,120.76,67.4,5973.92,432.2,245.15,176.74,33.86,261.99,14091.51,0.245,485.8,0.044
2024-01-15 13:00:00,286.98,112.72,67.28,5920.52,434.7,245.28,179.5,33.05,255.79,13314.87,0.205,426.8,0.042
2024-01-15 12:00:00,292.18,115.41,65.67,6074.52,435.51,245.23,179.39,33.91,266.28,14824.61,0.23,421.5,0.037
2024-01-15 11:00:00,293.32,118.94,63.52,6072.94,432.48,245.42,176.39,34.48,267.77,14959.61,0.198,398.2,0.036
2024-01-15 10:00:00,305.93,134.92,67.86,5978.69,433.62,245.48,177.74,33.58,262.34,14129.02,0.255,397.3,0.036
2024-01-15 09:00:00,267.21,119.8,63.15,5984.58,435.81,245.04,180.2,33.32,262.67,14205.88,0.19,413.6,0.031
2024-01-15 08:00:00,267.87,109.75,59.73,6011.02,428.62,244.17,174.36,34.5,264.57,14454.64,0.252,392.2,0.051
2024-01-15 07:00:00,244.01,118.96,63.42,5864.01,420.92,240.33,170.73,34.38,256.82,13308.09,0.255,474.6,0.044
2024-01-15 06:00:00,288.14,153.17,82.41,6010.24,435.68,245.29,179.78,33.45,264.47,14452.81,0.233,494.7,0.028
2024-01-15 05:00:00,301.93,121.72,70.57,6031.78,429.28,244.88,173.77,34.76,269.07,15006.25,0.25,435.1,0.037
2024-01-15 04:00:00,312.2,134.53,72.4,6049.4,429.26,245.31,173.25,34.95,268.71,15005.64,0.188,508.2,0.052
2024-01-15 03:00:00,277.69,127.09,72.16,6012.13,433.9,245.21,178.29,33.74,262.96,14286.6,0.162,497.7,0.046
